	1aq1_STU_LIG	1b38_ATP_LIG	1b39_ATP_LIG	1ckp_PVB_LIG	1di8_DTQ_LIG	1dm2_HMD_LIG	1e1v_CMG_LIG	1e1x_NW1_LIG	1e9h_INR_LIG	1fin_ATP_LIG	1fq1_ATP_LIG	1fvt_106_LIG	1fvv_107_LIG	1gih_1PU_LIG	1gii_1PU_LIG	1gij_2PU_LIG	1gy3_ATP_LIG	1gz8_MBP_LIG	1h00_FAP_LIG	1h07_MFP_LIG	1h0v_UN4_LIG	1h0w_207_LIG	1h1p_CMG_LIG	1h1q_2A6_LIG	1h1r_6CP_LIG	1h1s_4SP_LIG	1h24_TPO_LIG	1h25_TPO_LIG	1h26_TPO_LIG	1h27_TPO_LIG	1h28_TPO_LIG	1hck_ATP_LIG	1jst_ATP_LIG	1jsv_U55_LIG	1ke5_LS1_LIG	1ke6_LS2_LIG	1ke7_LS3_LIG	1ke8_LS4_LIG	1ke9_LS5_LIG	1oi9_N20_LIG	1oiu_N76_LIG	1oiy_N41_LIG	1p2a_5BN_LIG	1p5e_TBS_LIG	1pf8_SU9_LIG	1pkd_UCN_LIG	1pxi_CK1_LIG	1pxj_CK2_LIG	1pxo_CK7_LIG	1pye_PM1_LIG	1qmz_ATP_LIG	1r78_FMD_LIG	1v1k_3FP_LIG	1vyw_292_LIG	1vyz_N5B_LIG	1w0x_OLO_LIG	1w8c_N69_LIG	1w98_TPO_LIG	1wcc_CIG_LIG	1y8y_CT7_LIG	1y91_CT9_LIG	1ykr_628_LIG	2b52_D42_LIG	2b53_D23_LIG	2b54_D05_LIG	2b55_D31_LIG	2bhe_BRY_LIG	2bhh_RYU_LIG	2bkz_SBC_LIG	2bpm_529_LIG	2btr_U73_LIG	2bts_U32_LIG	2c4g_514_LIG	2c5o_CK2_LIG	2c68_CT6_LIG	2c69_CT8_LIG	2c6i_DT1_LIG	2c6k_DT2_LIG	2c6l_DT4_LIG	2c6m_DT5_LIG	2c6t_DT5_LIG	2cch_ATP_LIG	2cci_ATP_LIG	2cjm_ATP_LIG	2clx_F18_LIG	2ds1_1CD_LIG	2duv_371_LIG	2exm_ZIP_LIG	2i40_BLZ_LIG	2iw6_QQ2_LIG	2iw8_4SP_LIG	2iw9_4SP_LIG	2jgz_TPO_LIG	2r3f_SC8_LIG	2r3g_SC9_LIG	2r3h_SCE_LIG	2r3i_SCF_LIG	2r3j_SCJ_LIG	2r3k_SCQ_LIG	2r3l_SCW_LIG	2r3m_SCX_LIG	2r3n_SCZ_LIG	2r3o_2SC_LIG	2r3p_3SC_LIG	2r3q_5SC_LIG	2r3r_6SC_LIG	2r64_740_LIG	2uzb_C75_LIG	2uzd_C85_LIG	2uze_C95_LIG	2uzl_C94_LIG	2uzn_C96_LIG	2uzo_C62_LIG	2v0d_C53_LIG	2vta_LZ1_LIG	2vth_LZ2_LIG	2vti_LZ3_LIG	2vtj_LZ4_LIG	2vtl_LZ5_LIG	2vtm_LZM_LIG	2vtn_LZ7_LIG	2vto_LZ8_LIG	2vtp_LZ9_LIG	2vtq_LZA_LIG	2vtr_LZB_LIG	2vts_LZC_LIG	2vtt_LZD_LIG	2vu3_LZE_LIG	2w1h_L0F_LIG	2wma_TPO_LIG	2wmb_TPO_LIG	2wpa_889_LIG	3bht_MFR_LIG	3bhu_MHR_LIG	3bhv_VAR_LIG	3ezr_EZR_LIG	3ezv_EZV_LIG	3f5x_EZV_LIG	3fz1_B98_LIG	3ig7_EFP_LIG	3igg_EFQ_LIG	3le6_2BZ_LIG	3lfn_A27_LIG	3lfq_A28_LIG	3lfs_A07_LIG	3my5_RFZ_LIG	3ns9_NS9_LIG	3pxf_2AN_LIG	3pxq_2AN_LIG	3pxz_2AN_LIG	3py0_SU9_LIG	3py1_2AN_LIG	3qhr_ADP_LIG	3qhw_ADP_LIG	3ql8_X01_LIG	3qqf_X07_LIG	3qqk_X02_LIG	3qql_X03_LIG	3qrt_X14_LIG	3qru_X19_LIG	3qtq_X35_LIG	3qtr_X36_LIG	3qts_X46_LIG	3qtu_X44_LIG	3qtw_X3A_LIG	3qtx_X43_LIG	3qtz_X42_LIG	3qu0_X40_LIG	3qwj_X6A_LIG	3qwk_X62_LIG	3qx2_X63_LIG	3qx4_X4B_LIG	3qxo_X65_LIG	3qxp_X64_LIG	3qzh_X69_LIG	3qzi_X72_LIG	3r1q_X75_LIG	3r1s_X73_LIG	3r1y_X76_LIG	3r28_XA0_LIG	3r6x_X84_LIG	3r71_X86_LIG	3r73_X87_LIG	3r7e_X88_LIG	3r7i_X9I_LIG	3r7u_X96_LIG	3r7v_Z02_LIG	3r7y_Z04_LIG	3r83_Z14_LIG	3r8l_Z30_LIG	3r8m_Z19_LIG	3r8p_Z46_LIG	3r8u_Z31_LIG	3r8v_Z62_LIG	3r8z_Z63_LIG	3r9d_X6B_LIG	3r9h_Z67_LIG	3r9n_Z68_LIG	3r9o_Z71_LIG	3rah_O1Z_LIG	3rai_X85_LIG	3rak_03Z_LIG	3ral_04Z_LIG	3rjc_06Z_LIG	3rk5_07Z_LIG	3rk7_08Z_LIG	3rk9_09Z_LIG	3rkb_12Z_LIG	3rm6_18Z_LIG	3rm7_19Z_LIG	3rmf_20Z_LIG	3rni_21Z_LIG	3roy_22Z_LIG	3rpo_24Z_LIG	3rpr_25Z_LIG	3rpv_26Z_LIG	3rpy_27Z_LIG	3rzb_02Z_LIG	3s00_Z60_LIG	3s0o_50Z_LIG	3s1h_56Z_LIG	3s2p_PMU_LIG	3sqq_99Z_LIG	3ti1_B49_LIG	3tiy_TIY_LIG	3tiz_3TI_LIG	3tnw_F18_LIG	3uli_1N3_LIG	3wbl_PDY_LIG	4acm_7YG_LIG	4bck_T3E_LIG	4bzd_D6I_LIG	4cfm_4QE_LIG	4cfn_JYM_LIG	4cfu_2WC_LIG	4cfv_75X_LIG	4cfw_SQ9_LIG	4cfx_G6T_LIG	4d1x_ESJ_LIG	4d1z_WG8_LIG	4ek4_1CK_LIG	4ek5_03K_LIG	4eoi_1RO_LIG	4eoj_ATP_LIG	4eok_4SP_LIG	4eol_1RO_LIG	4eom_ATP_LIG	4eon_1RO_LIG	4eoo_ATP_LIG	4eop_1RO_LIG	4eoq_ATP_LIG	4eor_4SP_LIG	4eos_1RO_LIG	4erw_STU_LIG	4ez3_0S0_LIG	4ez7_STU_LIG	4fkg_4CK_LIG	4fki_09K_LIG	4fkj_11K_LIG	4fkl_CK2_LIG	4fkp_LS5_LIG	4fkq_42K_LIG	4fkr_45K_LIG	4fks_46K_LIG	4fkt_48K_LIG	4fku_60K_LIG	4fkv_61K_LIG	4fkw_62K_LIG	4fx3_60K_LIG	4gcj_X64_LIG	4i3z_ADP_LIG	4ii5_ADP_LIG	4kd1_1QK_LIG	4lyn_1YG_LIG	4nj3_2KD_LIG	4rj3_3QS_LIG	5a14_LQ5_LIG	5and_5JE_LIG	5ane_SZL_LIG	5ani_ES4_LIG	5anj_ZXC_LIG	5ank_RJI_LIG	5d1j_56H_LIG	5fp5_1Y6_LIG	5fp6_MFZ_LIG	5jq5_I74_LIG	5jq8_I73_LIG	5l2w_1QK_LIG	5lmk_6ZK_LIG	5oo1_9Z2_LIG	5oo3_9ZB_LIG	5osm_AEQ_LIG	6gub_F9Z_LIG	6gva_FCQ_LIG	6q3b_PYZ_LIG	6q3c_BYZ_LIG	6q3f_HEW_LIG	6q48_HHQ_LIG	6q4a_HGW_LIG	6q4b_HHN_LIG	6q4c_HH8_LIG	6q4d_HHT_LIG	6q4e_HH5_LIG	6q4f_26D_LIG	6q4g_HJK_LIG	6q4h_HGH_LIG	6q4i_HGK_LIG	6q4j_HHB_LIG
complex_1	-10.532	-7.75284	-7.68451	-6.57859	-7.4451	-7.18589	-6.57668	-7.36256	-9.23064	-7.14586	-7.081	-7.17806	-8.45749	-8.72771	-9.30708	-8.29652	-7.52787	-6.45011	-6.50516	-7.28199	-6.19582	-6.95516	-6.97717	-8.55954	-7.22795	-8.08233	-4.64975	-4.37122	-4.39621	-4.40353	-4.11287	-8.19803	-7.20252	-7.53166	-7.39341	-6.80458	-8.81103	-7.32723	-8.09441	-8.61618	-9.3462	-8.44265	-8.25863	-5.71402	-6.93225	-11.89619	-5.8363	-5.51219	-5.68682	-8.9872	-7.24545	-8.02644	-7.84414	-7.62903	-6.93913	-7.20518	-7.01587	-4.57215	-4.17356	-6.36723	-9.48362	-8.06878	-9.50977	-8.67689	-9.97356	-9.45692	-9.20991	-9.16374	-8.39597	-7.94546	-6.42626	-6.48361	-7.61433	-5.44014	-7.88082	-7.58887	-8.12297	-8.75722	-8.79664	-7.91023	-8.14201	-7.97113	-7.14073	-8.35291	-5.44844	-11.08785	-10.67368	-5.28857	-8.57301	-7.38468	-8.53237	-8.48574	-3.26565	-7.89084	-8.47769	-6.61877	-7.53913	-7.87158	-7.82029	-7.7918	-8.57801	-8.23163	-8.94839	-8.26351	-8.65102	-7.45928	-8.54426	-7.54318	-7.63797	-8.17346	-8.27757	-8.25007	-6.39647	-5.42159	-4.96653	-6.78206	-7.97218	-7.10066	-6.32128	-4.68014	-6.90287	-8.76948	-8.90503	-8.41183	-6.01258	-6.90688	-7.47354	-7.60304	-7.77697	-4.15733	-3.97984	-8.30539	-6.55306	-6.92821	-8.32767	-9.13042	-10.29511	-9.75003	-6.96	-6.87542	-7.04325	-8.61859	-9.60757	-7.72533	-7.85635	-7.19933	-8.14325	-8.02417	-7.48009	-7.53833	-6.85395	-8.10717	-6.97668	-7.17881	-6.80141	-7.48215	-6.28146	-7.62508	-8.20463	-6.03016	-6.555	-7.9619	-7.973	-6.19598	-7.92658	-8.22839	-7.99912	-6.65647	-6.76917	-7.07484	-6.82122	-6.8129	-7.51785	-6.6935	-7.0103	-6.55598	-7.38438	-7.52387	-6.74937	-7.53783	-6.17589	-6.57076	-7.37605	-6.79647	-8.18422	-7.80638	-7.17951	-7.60335	-8.30219	-6.05715	-5.90674	-6.90107	-8.06094	-7.10804	-6.46255	-7.89347	-8.08799	-8.31391	-7.60439	-9.08262	-7.06543	-8.3573	-8.05884	-7.56194	-8.68269	-8.54174	-6.2911	-6.75765	-7.27181	-7.31637	-7.9564	-8.22547	-6.92951	-7.2814	-8.95305	-6.5457	-6.80131	-7.11509	-6.13207	-5.58852	-7.15905	-7.79805	-7.66289	-7.6965	-7.74273	-7.96284	-6.41538	-7.25078	-7.34726	-7.34038	-7.43766	-7.96128	-8.55396	-7.91664	-8.62219	-8.56634	-8.92971	-8.8717	-7.38909	-7.49105	-6.0869	-7.7207	-7.75893	-7.49302	-8.49885	-7.64553	-7.81041	-7.41233	-7.74996	-8.1096	-7.59564	-8.07929	-7.50702	-11.35723	-7.4168	-10.44327	-8.0357	-7.7438	-7.72665	-5.47504	-7.68775	-7.91252	-9.34776	-8.51123	-7.21293	-8.16804	-8.04969	-8.76792	-6.97807	-7.8725	-7.12789	-7.34349	-8.09216	-7.30984	-9.45479	-8.24714	-8.10787	-5.75064	-4.96685	-5.06495	-5.49853	-6.58804	-7.44758	-5.94904	-6.53857	-8.51148	-8.96024	-7.80424	-8.1877	-7.03347	-5.98231	-6.73304	-9.29174	-7.46758	-3.66851	-3.73118	-4.76902	-3.77261	-3.33002	-3.80238	-5.22921	-6.12162	-4.88215	-5.08088	-8.11533	-7.70884	-7.87944	-7.67883
step1_200.xyz_1	-10.71738	-7.29784	-7.76133	-6.41081	-7.60069	-6.70797	-6.4763	-7.55035	-8.81727	-6.36668	-7.01048	-6.54347	-7.83015	-7.99015	-8.24287	-8.98495	-7.67872	-6.29791	-6.83064	-7.23983	-5.86809	-6.42141	-6.64514	-8.35628	-7.23882	-8.17353	-4.70035	-4.4104	-4.55454	-4.10667	-3.72347	-7.86249	-7.16904	-7.69663	-7.19333	-6.44114	-7.39522	-7.38694	-7.58264	-8.25625	-9.06579	-7.60608	-7.91505	-5.65818	-7.05658	-11.91477	-5.13823	-5.58711	-5.4989	-8.76876	-7.14437	-7.69375	-7.41032	-7.64217	-6.35825	-6.53713	-7.11976	-4.67521	-3.99728	-6.40141	-9.44994	-7.94446	-9.81649	-9.12668	-10.0595	-9.22927	-8.79242	-9.12757	-8.14496	-6.77772	-5.42729	-6.44029	-7.0889	-5.45645	-7.75373	-7.03104	-8.07044	-8.47993	-8.46622	-8.35016	-7.97397	-7.41896	-7.4376	-7.23228	-4.73346	-10.72821	-10.52444	-5.0583	-8.34128	-7.36336	-8.35275	-7.54501	-3.49522	-7.9457	-7.86776	-5.64352	-7.6278	-7.12795	-7.08367	-7.02392	-7.8836	-8.23373	-8.9716	-7.71535	-8.36118	-7.45739	-8.18814	-6.59609	-6.44176	-8.08371	-7.80116	-8.00199	-6.3837	-5.06722	-4.66333	-6.71059	-7.39679	-6.72214	-6.15512	-4.44698	-6.16601	-8.24911	-9.11955	-8.47375	-5.86542	-6.77734	-7.64243	-7.97937	-7.45538	-4.31122	-4.07353	-8.07105	-6.66131	-6.66549	-8.13986	-9.65564	-10.17373	-9.18773	-7.04593	-7.33324	-7.13204	-8.31387	-9.10113	-7.89906	-7.62951	-7.01269	-7.79598	-7.86478	-7.43062	-7.45066	-6.92415	-7.92287	-6.81115	-7.38179	-6.77702	-7.24429	-5.8907	-7.39042	-8.71262	-6.42862	-6.14171	-7.91177	-7.87769	-5.66268	-6.928	-6.97004	-7.57727	-5.80665	-6.26788	-6.88153	-6.54099	-6.93775	-7.20871	-5.36541	-6.41914	-6.54211	-7.39281	-7.53029	-6.56653	-7.54957	-6.49134	-6.44729	-7.32976	-6.32132	-8.00648	-7.40928	-6.97438	-7.2884	-8.00794	-6.38097	-5.74813	-6.36808	-7.84278	-5.69971	-5.33561	-6.98114	-7.41742	-7.92621	-7.20046	-8.6835	-6.51437	-7.88883	-7.47266	-7.12839	-8.30079	-8.65096	-6.39076	-6.53977	-6.8083	-6.9193	-7.79187	-7.74222	-6.85695	-7.0497	-9.00914	-5.84998	-6.47898	-6.7628	-5.90946	-5.65323	-6.94559	-7.93788	-7.97027	-7.64449	-7.98668	-7.96733	-6.22821	-7.0723	-7.18742	-7.36086	-7.4635	-7.22708	-8.36423	-7.70076	-8.21286	-8.20537	-8.85351	-8.09031	-6.86427	-7.81279	-6.33261	-7.62523	-7.47347	-7.69515	-8.22472	-7.25905	-7.25552	-7.12254	-7.57098	-7.64166	-7.71278	-7.15915	-7.13121	-11.03387	-7.25719	-10.58323	-7.41433	-8.01585	-6.86912	-5.46473	-8.09352	-5.98142	-8.51911	-7.8813	-7.02667	-7.79409	-8.10296	-8.49766	-6.6055	-7.37431	-7.1078	-7.44202	-7.64234	-6.97382	-9.5815	-8.14332	-7.23633	-4.96051	-4.64899	-4.75064	-4.70924	-6.215	-7.03336	-5.48353	-6.3893	-8.1029	-8.18323	-7.73553	-7.81482	-6.83396	-5.89307	-6.78803	-9.81625	-7.35932	-3.38815	-3.3149	-4.37899	-3.08284	-2.84662	-3.65227	-4.59517	-6.13987	-4.01994	-5.00834	-8.04715	-7.59801	-7.35516	-7.69069
step2_200_2000_5.0_16930.xyz_1	-11.95636	-5.71647	77.21484	-7.81409	-6.6859	-7.70788	-5.00324	-7.52095	-8.51315	-7.50369	101.31887	-5.24956	-8.80729	125.99303	-10.71038	-10.01266	-8.31077	-6.42549	-8.66763	-7.63552	-6.1495	-7.96501	-5.98072	-7.77229	-8.74099	-6.92778	-3.25532	-2.56765	-2.63519	-4.26569	-4.7493	67.49296	-7.08695	-7.58764	-8.0383	-8.67125	-8.49908	-8.49039	-8.92511	-9.19112	-7.7801	-8.79933	-8.49349	-5.69931	-5.87976	-9.61449	-7.23339	-5.55445	-5.56518	-9.83531	85.33094	-7.44842	-6.7528	-8.4	-6.38956	-5.97879	-6.15656	-3.55254	-4.47056	90.73207	-8.32591	-7.67888	-11.19095	-8.53102	-12.09934	-8.10966	-10.41848	-9.94982	-8.53216	-8.0539	-7.00422	-7.60393	-7.41576	54.00623	-8.51131	-7.4867	-8.403	-9.44053	-9.6532	-8.29518	43.06677	-8.12462	64.45509	70.86948	-5.89688	-12.32105	-12.2641	-4.76548	-9.28987	-7.11635	-8.10743	-7.73524	-3.3634	68.12137	-9.29334	-6.77665	95.24522	-7.35662	-8.97662	-9.05584	-9.99417	-9.31981	-9.59557	-8.52781	-7.59301	-7.03269	-10.50406	-7.60458	-9.15707	-10.62158	-9.6058	-8.62269	-6.27192	-5.42656	-5.79927	-4.99108	-9.51145	-7.66667	-6.22217	-3.68276	-6.20571	-8.24175	-7.99585	-5.8667	57.27634	-7.75935	-7.6842	-8.2961	-9.87133	-4.43628	-3.58418	-7.17712	-7.37217	-7.51349	-9.11642	84.67903	-8.92511	-10.22129	-8.31452	-8.10889	-7.21952	-7.88216	-10.36508	-9.86518	-8.80341	-7.47084	-7.79303	-9.45886	76.89836	-6.99899	-7.44672	-8.79411	-7.33426	-8.26364	-6.18422	-8.39752	-6.84442	-7.18509	-8.64063	-6.44775	-6.34408	-8.83896	-7.81989	-4.57099	-7.80182	-10.27631	-9.78668	-8.65422	-6.92717	-8.13076	-7.08002	-7.57088	-7.15805	-7.99728	-7.57042	-7.10648	-8.93594	-8.50957	-6.73873	-7.21292	-5.8373	-6.3465	-7.1155	-7.80706	-7.11282	-6.84892	-7.50934	-7.36295	-9.22525	-6.73621	-5.77158	-5.62168	-7.52531	-6.45888	-5.41301	-8.18256	-7.6965	-7.22932	-6.70294	67.39035	-8.09833	-9.85427	-8.2283	-7.98038	-10.46941	-8.96468	41.06448	-6.51478	-7.64345	-8.17768	-11.2445	-9.0717	-7.43369	-7.43778	-8.4666	-8.09468	-7.22157	-6.52136	-6.08534	-5.79131	-9.38528	-8.31303	-8.31854	-7.31145	-8.24939	116.81003	-5.50826	-5.86992	-7.61959	-8.47213	-8.04187	-8.35624	-7.79657	-7.54986	-9.2677	-9.47267	-9.53268	-8.64659	66.98165	-7.07863	75.20549	-8.24998	89.09281	-7.68964	-8.62181	75.41673	-6.36353	-9.01857	155.9651	105.31833	-7.62295	-9.35894	-9.31281	-8.22964	-7.52199	-12.28914	-8.18418	-7.63026	-8.57236	-5.03984	-10.58138	-2.4177	-9.33175	-9.21962	-7.16232	-8.87879	-8.09334	-9.03236	-9.24597	-8.20614	-6.43815	-6.31262	-7.55536	-7.1821	-9.79482	-7.9986	-7.8098	-6.59933	-4.45815	-2.56255	-6.79877	-7.05133	-6.70826	-5.2262	-7.07592	-7.79183	-8.44532	-8.41249	-9.94779	-6.9657	-6.29421	-6.66819	-9.83235	-8.09467	-3.91088	-3.34265	-4.15023	-2.81989	-3.44581	-2.75515	-5.50587	-5.38993	-5.57884	-3.19072	-8.13828	-7.52557	-7.90036	-5.56685
step2_200_2000_5.0_2177.xyz_1	-10.51908	-7.04802	-7.32794	-6.78974	-5.35552	-8.26255	-7.06846	-7.29643	-6.38417	-6.63318	76.05536	-5.28946	-8.32975	-7.2318	-8.56895	-8.27391	-7.57636	-4.9511	-7.40609	-5.46355	-6.0474	-5.76665	-5.2197	-7.69272	-7.62113	-7.72455	-2.8937	-3.44171	-3.20093	-2.61699	-3.40014	-6.5434	122.9466	-5.64286	-8.28269	-6.30718	-8.63016	-7.59123	-8.7656	-7.64661	-7.9581	-6.55504	-7.97485	-4.48925	-6.01455	-11.4232	-4.73964	-3.9183	-5.54153	-8.58693	-6.70212	-8.98487	-5.93739	-7.85258	-5.51717	-6.80571	-6.64372	-3.5771	-3.45406	-7.22767	-9.78696	-8.51086	-8.9695	108.8485	-8.95632	-5.85464	-8.27476	-10.51897	-7.05493	-5.48542	-4.3091	-5.39738	-6.90466	-3.95314	-7.48337	-6.33794	-9.90082	-7.75955	-10.43241	-7.46496	-7.83165	-6.59055	-7.54706	-7.98834	-6.38099	-6.99864	-10.3758	-4.67605	-7.37887	-6.48297	-7.44792	52.96475	-2.92992	-8.32084	-6.74095	-5.5393	-8.74323	-8.27502	-7.62788	-7.14452	-7.21468	-7.89299	-8.37402	-6.43638	-9.02279	-6.619	-7.14568	67.26876	56.05191	-8.34783	-8.10534	49.99048	-5.16755	-5.34798	-3.583	-5.6522	-6.56413	-6.46979	-5.55649	-3.56947	-5.96878	-8.40068	-9.19765	-8.59478	-5.32866	34.98723	-7.51368	-8.05257	-9.23979	-2.8416	-2.81161	-6.90412	-5.61132	-5.21163	-8.65958	-6.7137	-8.24151	-10.01278	-6.58667	-7.70863	-6.21989	-6.97697	-9.88638	-7.70231	-8.00634	-5.80955	-6.9156	-6.88071	-10.0042	-9.76848	-6.87433	-9.04176	-7.29361	-8.12346	-5.30017	-6.11574	-5.63109	-6.11263	-6.69006	-6.22108	-6.30411	-7.5193	-7.39034	-5.56178	-7.55707	-7.92473	-5.62049	67.89614	62.24748	-6.84835	-6.52522	-1.77586	-5.92221	-8.58603	-5.22897	-6.49142	-7.82209	35.28586	-6.18686	-7.02721	-1.75817	-5.80943	-5.89664	91.78248	-6.92509	-6.7171	-7.12927	-5.95343	-7.65873	-6.77948	-4.36778	-6.99532	-7.88263	-6.48102	-4.20089	-6.40807	116.2535	-6.39869	-5.92911	-8.1613	-6.88149	-6.77255	117.97931	-7.98487	-7.95167	-7.96963	-5.47935	-6.94585	84.08213	-6.16322	-8.18122	-8.6806	-5.99165	-6.85205	-8.99332	-6.60656	-5.1246	-5.77299	-5.52947	-6.13487	-6.59519	-8.38909	-8.85755	-7.00824	-7.75563	-7.63066	-5.18943	-5.85336	-7.34861	-5.53993	-7.31144	-6.98504	-5.84867	-6.80944	-8.58723	-8.29899	95.85192	-8.44584	-6.89382	-7.74187	-6.62257	-6.72724	-7.81749	-6.90396	-7.36455	-7.11062	-6.80958	-7.02511	-5.26525	-7.75851	-7.60618	-8.5048	-7.07541	-10.02318	-6.51673	-10.60264	-6.75953	-7.72298	-7.60727	-3.86028	-8.14855	-7.60302	-8.84302	-8.93978	-4.63274	78.32594	-8.04899	-4.72246	-6.33282	-8.41919	-7.54952	-7.30696	-7.45541	-7.29207	-9.46468	-7.09904	109.99026	-5.92553	-3.71543	-3.29414	-5.80594	-6.42129	-6.47396	-5.29004	-4.91933	-8.5249	84.41308	-6.95502	-9.16437	-5.9789	-4.40398	-7.83545	-11.75184	-6.48294	-3.26036	-4.0473	-4.20935	-3.21386	-3.66885	-3.43994	-5.34213	-5.17905	-4.0852	-4.66152	-7.60759	-7.04239	-7.31364	-6.27275
step2_200_2000_5.0_27766.xyz_1	-8.3445	-9.20489	-8.67362	-7.47376	-8.14324	-8.03585	-4.24712	-5.59584	-8.20615	-6.37904	-7.03073	-7.37192	-9.88309	-8.61258	-9.32639	-8.75959	-6.21966	-6.11959	-7.07322	-8.09519	-6.32564	-6.09549	-6.29183	-7.43038	-8.39171	-5.56382	-4.06776	-3.46413	-3.63157	-3.41841	-3.76996	-8.85267	-7.72809	-6.9282	-7.13526	-6.38945	-9.84856	-7.11209	-7.86649	-9.25779	-8.2732	-7.95823	-8.40944	-4.67621	-6.92296	-10.19634	-6.78057	-5.75114	-5.49323	-9.8314	-7.39932	-8.97852	-7.14013	-9.88317	-5.51832	-6.43376	-6.96332	-3.11157	-3.04182	-7.6604	-8.29385	-6.64547	-7.70503	-6.98684	-8.07186	-9.58139	-9.71479	-8.00789	-9.90364	-7.26482	-6.35701	-7.09457	-7.04779	-4.75367	-8.44485	-8.66243	-8.32951	-8.43802	-9.15286	-6.85732	-8.91739	-6.96284	-7.20614	-7.63386	-7.11671	-9.47505	-10.74664	-4.95162	-8.73546	-8.10836	-9.08331	-8.97319	-2.90921	-8.68817	-8.78229	-6.75856	-8.98165	-8.04517	-7.18669	-7.79666	-8.21104	-9.22893	-7.30586	-6.88882	-8.28336	-6.50974	-9.16019	-6.25814	-5.90576	-7.33391	-7.23619	-9.05932	-6.65219	-5.47371	-4.50249	-6.01907	-7.84493	-6.78528	-6.07418	-4.46569	52.50454	-8.58511	-9.39304	-7.62223	-5.38616	-6.17548	-7.28196	-9.15004	-9.37496	-4.11327	-4.01659	-6.42557	-5.83291	-5.70621	-7.46957	-7.57504	-10.02238	-9.04123	-7.78301	-6.37571	-6.54265	-8.25602	-8.75939	-8.4544	-7.28248	-7.69674	-6.87859	-9.36216	-8.09287	-6.8206	-6.67848	34.58628	-6.78975	-6.98377	-6.4108	36.23197	-6.88379	-4.693	-8.36661	-6.69957	-5.12619	-8.90879	-8.16992	-6.8349	-6.707	-7.27251	-7.60207	61.50676	-6.82468	-7.35777	-7.10103	-7.13418	-7.73583	-6.77823	-6.07024	-6.94691	-6.19392	-8.5935	-6.58073	-7.1638	138.85433	-5.19877	66.00798	-6.57081	-7.43318	-6.52307	-6.94247	-5.36592	-7.92429	-6.15537	-5.1017	50.79783	-7.86779	-5.57913	-5.47534	-8.5635	-6.54168	-9.90342	-6.43168	-8.75475	-7.01225	-9.1833	-9.13028	-6.6002	-7.27413	-7.27123	54.08369	-7.42747	-6.49977	-8.14831	34.97056	-7.88511	-6.13374	-8.03439	-9.9981	-5.75353	-6.01311	-6.00602	-5.34559	-5.41396	-7.62877	-9.40583	-8.32247	-8.47995	-5.96722	-8.08041	-8.0191	-7.807	-6.40824	-6.99391	-6.19266	-8.20518	-9.87588	-7.11719	-8.4165	-9.07395	-8.39185	-8.08206	-5.72886	-5.66664	-5.79208	-6.71722	-8.0155	-6.32951	-7.1795	-7.87634	-8.06664	-11.4512	-7.36336	-8.94149	-7.09553	-8.46205	-10.11718	-9.59738	-7.7947	-7.73673	-6.07645	-7.70201	-7.79433	-4.78078	-7.48709	-6.90996	-9.70244	-8.94047	-6.20934	-7.64018	-6.63916	-9.33234	-7.34689	-8.36883	-5.99358	-8.16547	-6.70128	-6.76162	-7.48403	-8.2422	-8.09497	-4.75095	-3.81898	-2.32882	-5.42925	-6.75892	-6.16922	-4.551	-6.72887	-7.59249	65.08548	-6.50997	-8.99205	-6.81843	-6.25615	-2.91494	-8.39146	-7.51149	-2.83391	-3.22217	-4.41641	-3.45715	-2.92565	-3.29169	-5.01129	-4.70306	-4.8046	-5.39445	-8.73362	-7.46182	-6.66816	-6.27536
