,,LR,GBT,DClf
roc_auc,14,0.68965,0.81548,0.49201
roc_auc,15,0.70708,0.82058,0.47793
roc_auc,16,0.75196,0.82979,0.49043
roc_auc,17,0.77151,0.85809,0.46828
roc_auc,18,0.66921,0.78369,0.48271
roc_auc,19,0.71836,0.82143,0.49825
roc_auc,20,0.71074,0.83422,0.50741
roc_auc,21,0.71183,0.81012,0.53315
roc_auc,22,0.73514,0.83813,0.4764
roc_auc,23,0.74882,0.83027,0.49611
roc_auc,24,0.7302,0.8573,0.48956
roc_auc,25,0.69518,0.77423,0.48601
roc_auc,26,0.77705,0.83702,0.48271
roc_auc,27,0.70808,0.86081,0.50761
roc_auc,28,0.70793,0.83146,0.51617
roc_auc,29,0.73317,0.83961,0.4782
roc_auc,30,0.75997,0.85689,0.51846
roc_auc,31,0.69515,0.78698,0.4822
roc_auc,32,0.7446,0.84654,0.52045
roc_auc,33,0.7565,0.8712,0.49413
roc_auc,34,0.6953,0.80774,0.50371
roc_auc,35,0.69713,0.8238,0.50613
roc_auc,36,0.70935,0.81731,0.50948
roc_auc,37,0.74156,0.82572,0.48753
roc_auc,38,0.67194,0.82308,0.53014
roc_auc,39,0.73422,0.82384,0.51637
roc_auc,40,0.78882,0.83544,0.49284
roc_auc,41,0.74702,0.86529,0.48839
roc_auc,42,0.70216,0.79632,0.51662
roc_auc,43,0.66821,0.80984,0.50728
roc_auc,44,0.71299,0.81888,0.51189
roc_auc,45,0.70841,0.82681,0.52927
roc_auc,46,0.68006,0.81717,0.52508
roc_auc,47,0.80076,0.86459,0.51309
roc_auc,48,0.71189,0.83367,0.48194
roc_auc,49,0.73656,0.80626,0.51154
roc_auc,50,0.68982,0.8279,0.47818
roc_auc,51,0.77552,0.85067,0.52278
roc_auc,52,0.71173,0.85237,0.51858
roc_auc,53,0.71753,0.80312,0.51278
roc_auc,54,0.73502,0.83808,0.48871
roc_auc,55,0.74543,0.82324,0.51944
roc_auc,56,0.75357,0.83288,0.51557
roc_auc,57,0.71209,0.85065,0.477
roc_auc,58,0.71697,0.79181,0.49685
roc_auc,59,0.73169,0.8393,0.49217
roc_auc,60,0.73623,0.83775,0.49745
roc_auc,61,0.71641,0.82349,0.49355
roc_auc,62,0.72381,0.82551,0.49203
roc_auc,63,0.73545,0.84818,0.47158
roc_auc,64,0.69914,0.82686,0.4774
roc_auc,65,0.77494,0.85488,0.48899
roc_auc,66,0.71253,0.83467,0.5019
roc_auc,67,0.74512,0.81165,0.5494
roc_auc,68,0.72309,0.82856,0.47018
roc_auc,69,0.72272,0.82757,0.49832
roc_auc,70,0.72999,0.82045,0.49261
roc_auc,71,0.7238,0.82628,0.52793
roc_auc,72,0.72337,0.79046,0.49498
roc_auc,73,0.77513,0.83651,0.51484
roc_auc,74,0.71615,0.85307,0.51513
roc_auc,75,0.71604,0.80958,0.51123
roc_auc,76,0.72476,0.82822,0.49465
roc_auc,77,0.7198,0.82084,0.50583
roc_auc,78,0.73073,0.82834,0.52744
roc_auc,79,0.73653,0.80402,0.49403
roc_auc,80,0.7317,0.82694,0.50648
roc_auc,81,0.71865,0.83981,0.4842
roc_auc,82,0.70847,0.84939,0.49442
