RMSD_init_1,dRMSD_1,RMSD_init_2,dRMSD_2,RMSD_init_3,dRMSD_3
11.93065,-0.7662600000000008,10.19488,0.295010000000001312.46018,-1.1089099999999998
9.27157,0.10881000000000007,7.52321,0.28875999999999999.14949,-0.7391199999999998
11.21523,0.1981099999999998,11.59329,-0.819129999999999513.09083,-0.7753800000000002
8.62498,-0.4546500000000009,10.89062,-0.462400000000000610.39683,-0.7266099999999991
6.61524,0.13171,6.48709,-1.57816.98772,0.09165999999999919
10.56614,-0.5102100000000007,11.07441,-1.490489999999999410.37559,-0.3397300000000012
8.74585,-0.8202300000000005,7.19981,-1.15471000000000067.31188,-0.80504
7.32216,0.18086000000000002,7.07055,-0.64750999999999965.95572,-0.3233600000000001
5.97422,0.26388999999999996,5.30092,-0.21056999999999977.16576,-0.17446999999999946
6.03411,-0.21150999999999964,7.66488,-0.71675000000000027.32812,-0.3652199999999999
8.60614,-1.5712000000000002,8.65918,-1.67307999999999886.39506,-0.5675499999999998
8.50791,-0.7684100000000011,7.46756,0.0081600000000001674.13574,-0.27285000000000004
8.39227,-0.34048999999999907,3.98991,-0.097580000000000227.2866,-0.19644999999999957
8.32818,-0.6709800000000001,7.37992,0.20361999999999993.94969,-0.27929000000000004
9.20523,0.10702999999999996,1.9754,-0.64329000000000019.02541,-0.48990000000000045
1.24346,-0.048229999999999995,2.99327,-0.82182999999999989.09166,-0.17819999999999858
2.50187,-0.23289999999999988,1.87203,-0.049183.36271,-0.9239099999999998
2.34576,0.5767200000000003,3.02319,-0.12423999999999992.11245,0.21797000000000022
3.12524,-1.0350599999999996,1.31857,0.290472.32743,-0.12078999999999995
5.43167,-0.9448500000000006,5.2363,-1.813032.39483,-0.7345699999999997
4.34779,-1.1246299999999998,3.89444,-1.42152999999999973.99227,-0.7221500000000001
6.5848,-0.17238000000000042,7.28039,-2.13105999999999978.41161,-0.0773899999999994
12.14295,-0.6379100000000015,10.95485,-0.505060000000000310.80193,-0.36436000000000135
3.35274,0.20350000000000001,1.16592,0.145299999999999983.2546,0.09623999999999988
10.85319,0.3354600000000012,11.40106,-0.82168999999999858.77821,-0.2282700000000002
1.04031,0.5031999999999999,7.3576,-0.236539999999999756.48367,-0.06749000000000027
9.27709,0.09457000000000093,9.56834,0.2657100000000003310.8476,-0.7785399999999996
2.45612,-0.5047199999999998,5.1647,-0.363885.36985,0.33285000000000053
3.96308,0.03734999999999955,7.5948,-0.35001999999999986.3917,-0.16652999999999984
1.15893,0.46106,7.03512,-0.69331000000000031.63221,0.7122599999999999
1.3496,0.5646600000000002,2.59248,-0.439030000000000252.10589,0.06122000000000005
4.67659,-2.03752,7.06641,-1.061356.70765,-0.5466100000000003
10.30703,-1.0087199999999985,11.71092,-1.241899999999999311.95728,-1.10304
1.22816,-0.07050000000000001,1.18563,-0.203049999999999952.77932,-0.14059
8.0769,-0.63185,6.58664,-0.047489999999999815.18516,-1.0185899999999997
7.87976,-0.08424000000000031,6.76161,-0.156349999999999776.27079,-0.039989999999999526
8.55582,-2.6445000000000007,8.33089,-1.48082000000000057.28623,0.18564999999999987
2.80033,-0.5597400000000001,1.94887,0.077819999999999786.91503,-0.49795999999999996
0.83182,0.23946,nan,nannan,nan
12.00027,-0.2570200000000007,11.31317,-1.046139999999999412.03335,-0.6346100000000003
5.34376,0.2376700000000005,7.83707,-0.495940000000000054.61158,-0.11655000000000015
11.53763,-0.5975000000000001,10.67532,-0.633259999999999911.48312,-0.6162499999999991
0.8505,-0.25319,nan,nannan,nan
1.1309,-0.32992,nan,nannan,nan
7.70587,-0.16098999999999997,6.34925,-0.08983999999999973.12778,-1.40417
9.28587,-0.12170999999999843,9.57528,-1.532899.85252,-1.8881100000000002
10.71848,-0.1571599999999993,10.42389,-0.91439000000000099.7993,-0.6232500000000005
10.53108,-1.3790300000000002,10.36921,-2.12018000000000139.99432,-1.7167200000000005
10.94467,-0.6016100000000009,10.49924,0.2080500000000000710.68145,-0.16888999999999932
10.54867,-1.4546599999999987,10.37989,-0.842749999999998810.29342,-0.8701499999999989
7.2092,0.058390000000000164,7.19782,0.50331999999999956.19173,-0.8517199999999994
6.56652,-0.8353199999999994,7.05141,0.71829000000000057.17967,-0.030120000000000147
5.58978,0.60738,6.92557,-0.61957999999999915.6048,0.47844
9.27935,-0.793470000000001,10.8134,-1.7091811.45086,-0.5671700000000008
10.02477,-0.37986000000000075,9.376,0.664660000000001411.87437,-1.5200400000000016
8.00573,-1.14703,9.47123,-1.05259000000000048.05526,-1.1822000000000008
2.91372,-0.34938,nan,nannan,nan
2.88003,-0.4343300000000001,10.93101,-0.3004300000000004nan,nan
12.19628,-0.29928999999999917,nan,nannan,nan
8.05841,-0.5876100000000006,nan,nannan,nan
11.37004,-2.066279999999999,9.40827,-0.601850000000000710.1119,-0.9893200000000011
6.43839,-1.5428300000000004,6.47641,-1.68960999999999927.15047,-0.48026000000000035
10.90355,-0.9807499999999987,11.43582,-1.01585000000000048.86445,-1.0545299999999997
7.10015,-0.22817000000000043,7.06824,-0.073940000000000345.62948,0.3466899999999997
0.62971,0.4493499999999999,0.6271,0.32055.84602,-0.5070700000000006
6.96906,0.11544000000000043,4.15799,0.55777000000000055.51443,-0.3104100000000001
1.43404,0.3767400000000001,4.77522,-0.260769999999999953.65744,0.0947300000000002
7.17637,-0.65578,4.26831,0.282620000000000545.63891,-0.6156100000000002
1.89499,0.15229000000000026,5.81416,-1.75771000000000037.03697,-0.3083499999999999
2.65834,-1.15239,7.59792,-0.0066399999999999791.51673,0.39729000000000014
2.2723,0.3046000000000002,3.79105,0.084990000000000340.45626,0.39053000000000004
4.68919,-1.7055600000000002,6.14269,0.383630000000000144.29558,-1.19529
9.77774,-1.8229899999999999,9.71377,0.193880000000000059.01976,-0.33991999999999933
0.5687,0.21338999999999997,6.55559,-0.48533999999999995.88353,-0.56046
7.79942,-0.3923299999999994,2.39756,0.0127900000000003015.32001,-0.3395900000000003
11.12985,-0.7241699999999991,9.79571,-0.6093799999999998nan,nan
5.19976,-0.77651,7.19704,-0.085749999999999996.27657,-0.4342800000000002
5.55637,-1.0240800000000005,5.90224,-0.34973999999999975.11583,-0.30921999999999983
6.23222,-0.19773999999999958,5.42115,-0.78950999999999995.00269,-0.7744
5.67602,0.40290999999999944,5.30117,0.276237.87315,-0.6212499999999999
6.03472,-0.5366999999999997,7.24761,-0.90456999999999977.3263,-0.6156899999999998
8.60737,-2.4457299999999993,7.57752,0.021530000000000277.23775,-0.18967000000000045
9.26453,-0.16962999999999973,5.66553,-1.05753000000000076.24489,-0.16793000000000013
6.33109,-0.11315000000000008,7.98748,-0.24223999999999985.79929,-0.40451000000000015
3.44413,-0.05249999999999977,3.75826,-0.092719999999999910.78647,0.44265
0.9977,0.5206,2.94276,0.25811000000000037.34493,-0.022629999999999484
0.78752,0.052649999999999975,4.53954,0.036050000000000366.85203,-0.3608400000000005
0.93295,-0.05511999999999995,4.11496,0.063200000000000143.24336,-0.10097999999999985
0.86495,-0.09160999999999997,4.17241,-0.135019999999999923.08265,-0.018260000000000165
0.71628,0.18631999999999993,7.21641,0.197680000000000083.04492,0.12460000000000004
0.95169,0.6587599999999999,2.84602,0.26743999999999977.3528,-0.10092999999999996
6.25528,-0.13253999999999966,6.0888,0.00035000000000007256.7796,-0.3199399999999999
2.11505,0.16850999999999994,0.69921,-0.080759999999999945.64387,0.10848000000000013
1.01099,-0.1763,3.39302,-0.226299999999999726.95977,0.1959300000000006
0.86666,0.27264,3.93606,0.262080000000000536.87914,0.06741000000000064
1.16846,-0.08843000000000001,1.33879,-0.34867999999999997.28796,0.3653700000000004
1.64648,-0.25983999999999985,0.81307,0.386309999999999937.55628,-0.05743000000000009
8.53208,-1.1327600000000002,8.13551,-1.71569000000000048.96438,-1.7019000000000002
8.41459,-0.9471700000000007,7.79784,-0.90507999999999998.14446,-0.2921100000000001
9.5825,-0.8533399999999993,8.52884,-0.11475000000000088.79272,-1.1346999999999996
9.40192,-0.960700000000001,9.2485,-1.061249999999999411.07369,-0.6422099999999986
1.30645,0.03897000000000017,7.03812,-0.043499999999999877.86848,0.2808899999999994
4.78321,-0.5786600000000002,4.62432,-0.539586.03781,0.25582999999999956
6.16082,0.21577999999999964,4.98663,0.195809999999999826.47863,-0.32918999999999965
8.26447,-2.624809999999999,6.15726,-0.30994999999999979.01186,-2.1100700000000003
8.7046,-3.168659999999999,7.03778,0.049400000000000336.50651,-0.5271399999999993
4.74828,0.09778999999999982,6.88145,-0.083709999999999951.02475,0.016249999999999876
4.80496,-0.6659500000000005,5.90737,0.382729999999999577.30767,-0.2897299999999996
6.12598,0.4546999999999999,5.82268,0.601074.94414,0.5318699999999996
5.00538,0.0754999999999999,4.87329,0.28800999999999995.72564,0.2342999999999993
4.84254,0.27201000000000075,7.26319,0.0273400000000005867.02564,-0.5731900000000003
6.1732,-0.8129599999999995,5.3375,0.27783999999999947.05474,-0.9430199999999997
8.92259,-1.02745,5.44731,0.063180000000000017.14289,0.15169999999999995
4.74078,-0.12007999999999974,6.8811,-0.64383000000000030.8852,0.1362000000000001
2.12375,0.39966000000000035,6.78855,-0.33539000000000035.62513,0.3667599999999993
5.54113,0.3845900000000002,1.84755,0.038499999999999980.69739,0.6748700000000001
7.94685,0.020469999999999544,8.22796,-0.393879999999999348.11275,-0.19526999999999983
8.25299,-0.25381000000000054,7.98838,-0.54138999999999981.5335,-0.18192000000000008
5.88583,0.012349999999999639,6.06767,-0.28067999999999949.56588,0.1725399999999997
6.76393,-0.16856000000000027,5.93482,0.103299999999999956.92263,-0.3648600000000002
2.78506,-0.3357800000000002,1.69799,-0.5081900000000001nan,nan
1.81798,0.9178899999999999,6.86558,-0.64260999999999950.21065,0.69713
4.04642,-0.17127000000000026,3.07249,-0.2536800000000001nan,nan
2.23315,-0.18382000000000032,2.44772,-0.30034999999999993.02422,-1.00962
2.84911,-0.15644999999999998,2.4769,-1.534212.29456,0.11585000000000001
1.07547,0.20693000000000006,3.02382,0.183640000000000033.19799,0.038229999999999986
6.5506,-0.07237999999999989,7.05542,-0.255099999999999666.52714,-0.22121999999999975
8.13297,-1.9842400000000007,6.85278,-0.50330999999999997.55432,-0.8013399999999997
6.11775,0.3098099999999997,6.62994,-0.492611.80501,-0.2257
6.12652,-0.12607999999999997,7.62296,-0.27684999999999962.52979,-0.009830000000000005
2.36102,0.13412000000000024,6.20435,0.109570000000000616.97988,0.29348000000000063
1.97524,-0.2944500000000001,1.93953,-0.451025.96662,-0.02308000000000021
6.21449,0.35087000000000046,6.31216,-0.051650000000000426.06976,0.5894600000000008
1.05308,-0.06008999999999998,2.88022,0.37476000000000027.27999,-0.05598999999999954
6.80677,-0.17323999999999984,6.88964,0.164030000000000346.8339,-0.04286000000000012
6.37271,-0.6327599999999993,7.11461,-0.299170000000000165.86806,-0.6577799999999998
8.7469,-0.5869599999999995,7.17175,-0.51172000000000048.49271,-0.4851200000000002
6.5753,-0.7943600000000002,8.58742,-0.66416999999999956.52833,-0.6365600000000002
6.05701,-1.46007,7.28017,-0.60618999999999987.53838,-0.22097999999999995
5.81162,-0.4830399999999999,6.45998,-0.32709000000000016.88055,-0.6617500000000005
5.92447,-0.9035600000000006,6.52178,-0.79340000000000017.79829,-0.8851399999999998
0.91463,-0.047090000000000076,2.1595,0.101020000000000111.61502,-0.3522299999999998
7.85992,-1.1112700000000002,nan,nannan,nan
6.12907,-0.7386399999999993,6.11307,-0.082659999999999735.93653,-0.05862999999999996
6.84137,-0.2613700000000003,5.15011,-1.24906999999999976.24437,-0.28066999999999975
6.72838,-0.20218999999999987,5.25364,0.135839999999999967.15936,-0.5991100000000005
6.58316,0.45730000000000004,6.79101,-0.143869999999999726.25735,-1.3355699999999997
6.70473,0.3009500000000003,6.13786,-0.102389999999999766.98856,-0.20576999999999934
8.02906,-0.4617099999999992,7.78002,-0.483537.86589,-0.6141700000000005
6.69269,0.11218000000000039,7.07255,-0.066110000000000116.9019,-0.08430000000000071
9.00544,-1.1487499999999997,8.40183,-0.403599999999999965.91912,-0.0410200000000005
6.08632,0.06268999999999991,6.15542,0.163899999999999937.63259,-0.3163
4.96067,-0.7039100000000005,0.8896,0.75470000000000014.63187,-0.30016
6.77197,-0.10456999999999983,5.33626,-0.185579999999999863.43231,-0.7674600000000003
3.61712,-0.14460999999999968,6.27885,0.052019999999999735.42135,-0.5249700000000006
1.21537,0.7092499999999999,5.11606,-0.77794000000000014.43597,-0.14728999999999992
5.01146,-0.8392499999999998,6.93034,0.030949999999999813.24457,0.78288
7.36224,-0.15808,7.75695,-0.419150000000000136.03454,-0.5589199999999996
8.41223,-0.20884999999999998,8.33675,-0.43153000000000046.24647,-1.1594200000000008
7.32727,0.046499999999999986,7.52976,0.56156000000000016.89723,-0.007510000000000794
9.37555,-1.36496,8.08908,0.296190000000001067.1974,-0.11362999999999968
9.33803,-1.0463500000000003,7.31805,-1.04620000000000077.19868,-0.6690200000000006
6.96755,-0.008460000000000356,8.73049,-0.142780000000000139.05359,-1.0055300000000003
9.40995,-1.6936800000000005,7.16061,-2.061587.65752,-1.3559099999999997
9.61897,-1.0379899999999989,10.65553,-0.86145000000000149.97997,-0.5274400000000004
11.07446,-1.3062500000000004,9.35497,-0.937659999999999310.29984,-1.0180799999999994
9.61063,-0.3360200000000013,10.35498,-0.619139999999999810.5805,-0.641630000000001
11.52538,-0.5872899999999994,9.03017,-0.883219999999999710.14893,-0.6514000000000006
8.60613,-0.9783100000000005,8.63785,-0.54087999999999967.09711,-1.0463699999999996
7.16266,-1.2593499999999995,9.32426,-2.65264000000000087.58333,-0.1952499999999997
7.05095,-0.4131499999999999,9.29029,-0.77932000000000028.85607,-0.6389300000000002
7.38545,-0.14285999999999976,7.11086,-1.07482999999999957.18129,-0.71441
11.02528,-0.6962100000000007,9.03168,-0.859080000000000511.54338,-1.4222400000000004
11.57997,-1.19726,8.99862,-1.095150000000000311.05432,-0.7952700000000004
8.59822,-2.0579399999999994,6.59666,-0.441729999999999736.1717,-2.1093900000000003
1.54067,-0.2527299999999999,6.75932,-0.18102999999999986.7534,-0.07096999999999998
5.62147,-0.5118600000000004,7.01874,-0.78401999999999995.86131,0.3620000000000001
7.68886,-0.37112999999999996,5.24167,-0.082679999999999864.79563,0.5499599999999996
2.25287,0.32155999999999985,1.7882,0.0303199999999999036.58817,-0.18860999999999972
3.37635,0.1514000000000002,0.85003,0.433880000000000157.58947,-0.031620000000000203
6.75961,0.019730000000000025,6.76867,0.01964999999999956.4733,-0.09776999999999969
6.7666,0.042899999999999494,6.77782,0.0149299999999996666.4869,0.06403999999999943
