,,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
nef_Ra,116,0.17568,0.36486,0.60811,0.77027,0.78378,0.81081,0.81081,0.7973,0.81081,0.78378,0.7973
nef_Ra,117,0.21622,0.44595,0.66216,0.85135,0.86486,0.87838,0.86486,0.87838,0.89189,0.86486,0.87838
nef_Ra,118,0.18667,0.37333,0.65333,0.81333,0.82667,0.82667,0.85333,0.86667,0.88,0.86667,0.86667
nef_Ra,119,0.16,0.44,0.68,0.8,0.8,0.8,0.81333,0.81333,0.81333,0.81333,0.84
roc_auc,0,0.60474,0.78544,0.90734,0.94176,0.94276,0.95041,0.95091,0.95126,0.95788,0.9555,0.95475
roc_auc,1,0.59872,0.7266,0.86527,0.93639,0.92792,0.93095,0.93028,0.92988,0.91869,0.92604,0.92782
roc_auc,2,0.5824,0.76169,0.90292,0.94268,0.946,0.94731,0.95789,0.94124,0.94186,0.93844,0.93809
roc_auc,3,0.61493,0.76238,0.90798,0.93306,0.93745,0.94129,0.94654,0.94131,0.94605,0.94508,0.94724
roc_auc,4,0.60145,0.81517,0.91268,0.95836,0.96981,0.97332,0.97122,0.96939,0.9753,0.97428,0.97869
roc_auc,5,0.60227,0.77353,0.87078,0.93118,0.93454,0.93414,0.9391,0.94141,0.94452,0.94294,0.94394
roc_auc,6,0.55791,0.74201,0.90037,0.93348,0.93341,0.94084,0.94793,0.93455,0.93678,0.93658,0.93393
roc_auc,7,0.56264,0.76483,0.91965,0.94287,0.94862,0.95222,0.94642,0.94498,0.9454,0.94434,0.94964
roc_auc,8,0.58824,0.79913,0.93158,0.95382,0.95094,0.94482,0.95299,0.96066,0.95151,0.95477,0.95745
roc_auc,9,0.56704,0.77496,0.89841,0.95016,0.95056,0.95191,0.95234,0.95658,0.95437,0.95678,0.95517
roc_auc,10,0.53164,0.71599,0.86198,0.91143,0.91874,0.92295,0.92116,0.91291,0.91559,0.91259,0.91281
roc_auc,11,0.58512,0.75616,0.90989,0.93799,0.94258,0.94855,0.95626,0.95549,0.95527,0.95856,0.95601
roc_auc,12,0.56565,0.7638,0.8694,0.91238,0.91912,0.92371,0.92303,0.9216,0.92965,0.92571,0.929
roc_auc,13,0.57234,0.75761,0.8961,0.96665,0.95908,0.96618,0.96798,0.96773,0.96623,0.96956,0.97004
roc_auc,14,0.57219,0.78773,0.91353,0.94756,0.95494,0.95802,0.95978,0.95958,0.9627,0.96335,0.96585
roc_auc,15,0.62129,0.80731,0.90218,0.93794,0.94667,0.9457,0.94629,0.94989,0.94929,0.9404,0.9428
roc_auc,16,0.55452,0.81633,0.9198,0.96432,0.96655,0.9636,0.96828,0.96961,0.97004,0.96259,0.96909
roc_auc,17,0.56106,0.80299,0.88452,0.92501,0.9309,0.92847,0.93446,0.93075,0.93637,0.9397,0.93356
roc_auc,18,0.58699,0.77514,0.90109,0.94047,0.93613,0.94082,0.94245,0.94374,0.93945,0.93797,0.94223
roc_auc,19,0.57633,0.73554,0.90394,0.95658,0.95145,0.95093,0.95648,0.95115,0.95041,0.95455,0.96069
roc_auc,20,0.54751,0.76408,0.91751,0.97117,0.96688,0.9721,0.97272,0.96362,0.96598,0.97285,0.96673
roc_auc,21,0.52062,0.75034,0.90353,0.96525,0.9747,0.96944,0.97267,0.97395,0.97127,0.97275,0.96894
roc_auc,22,0.57523,0.75368,0.90724,0.90349,0.90084,0.90508,0.9034,0.90022,0.90853,0.9024,0.90119
roc_auc,23,0.6173,0.79029,0.8942,0.93665,0.93599,0.94102,0.93398,0.94273,0.93831,0.93874,0.94084
roc_auc,24,0.57039,0.78148,0.91117,0.95455,0.95028,0.95693,0.95723,0.95399,0.95567,0.95334,0.95477
roc_auc,25,0.58829,0.70854,0.90874,0.95996,0.97806,0.98014,0.97899,0.97621,0.97924,0.98039,0.97708
roc_auc,26,0.55353,0.79544,0.92441,0.94159,0.93876,0.94461,0.94706,0.94644,0.94726,0.94672,0.95167
roc_auc,27,0.62045,0.74627,0.88307,0.9252,0.93048,0.92419,0.92575,0.9201,0.92771,0.91757,0.91408
roc_auc,28,0.59026,0.7717,0.88114,0.92471,0.91328,0.91734,0.91604,0.91456,0.9195,0.9128,0.9118
roc_auc,29,0.55309,0.77358,0.90541,0.96309,0.9632,0.95472,0.95668,0.9466,0.94557,0.93687,0.94133
roc_auc,30,0.5886,0.75514,0.89413,0.94131,0.9403,0.94974,0.95579,0.95103,0.95088,0.94686,0.95061
roc_auc,31,0.59663,0.76867,0.92347,0.95621,0.96887,0.97336,0.96615,0.96458,0.96771,0.96597,0.96634
roc_auc,32,0.53502,0.75824,0.90543,0.94805,0.94397,0.95071,0.95171,0.95038,0.94452,0.94404,0.9465
roc_auc,33,0.60438,0.80986,0.92005,0.94133,0.94,0.94768,0.94231,0.94672,0.95414,0.94833,0.95104
roc_auc,34,0.55584,0.79066,0.91608,0.93789,0.95051,0.94835,0.9488,0.9458,0.9538,0.95321,0.95237
roc_auc,35,0.58416,0.76473,0.89581,0.94885,0.94796,0.95767,0.96005,0.96577,0.9662,0.966,0.96458
roc_auc,36,0.58305,0.77566,0.92446,0.94745,0.93471,0.94946,0.95146,0.95021,0.96041,0.95638,0.95455
roc_auc,37,0.56593,0.8251,0.88327,0.95282,0.94773,0.94888,0.95342,0.9553,0.95099,0.95189,0.95048
roc_auc,38,0.57776,0.77896,0.89784,0.93398,0.93138,0.93152,0.92981,0.92967,0.93291,0.93192,0.93747
roc_auc,39,0.56636,0.78612,0.91011,0.96392,0.96463,0.96716,0.97628,0.97611,0.97611,0.9798,0.97519
roc_auc,40,0.58635,0.79324,0.9216,0.97533,0.97546,0.96986,0.96924,0.96187,0.96588,0.96723,0.96412
roc_auc,41,0.57588,0.73838,0.86707,0.93291,0.92875,0.92311,0.92729,0.92298,0.92649,0.9198,0.92777
roc_auc,42,0.58807,0.79673,0.91081,0.92429,0.93286,0.9453,0.94877,0.94813,0.94952,0.94679,0.94808
roc_auc,43,0.5889,0.76788,0.89633,0.9604,0.95405,0.95955,0.96126,0.95103,0.95869,0.95061,0.95269
roc_auc,44,0.52216,0.73462,0.88665,0.89899,0.9044,0.92358,0.92461,0.92506,0.93404,0.9307,0.9302
roc_auc,45,0.59765,0.82202,0.93995,0.97378,0.97468,0.97335,0.9742,0.974,0.97362,0.97157,0.9725
roc_auc,46,0.51941,0.77128,0.89353,0.9456,0.94325,0.94701,0.94659,0.93819,0.94327,0.94129,0.93566
roc_auc,47,0.66143,0.71432,0.90664,0.96781,0.96359,0.96885,0.96897,0.97323,0.97145,0.97467,0.97259
roc_auc,48,0.61762,0.7552,0.92988,0.98057,0.98105,0.97801,0.97804,0.97789,0.97332,0.97305,0.97688
roc_auc,49,0.59207,0.76631,0.88966,0.92782,0.92341,0.93664,0.93913,0.93908,0.94434,0.94444,0.9403
roc_auc,50,0.60742,0.79807,0.9147,0.94228,0.95717,0.95589,0.95725,0.9455,0.94565,0.94652,0.95274
roc_auc,51,0.52905,0.75618,0.90957,0.96099,0.93846,0.95348,0.94709,0.94912,0.94397,0.95123,0.9452
roc_auc,52,0.62272,0.73582,0.86361,0.92278,0.92423,0.92905,0.92825,0.92965,0.94351,0.94118,0.93995
