Similarity,dRMSD_1,dRMSD_2,dRMSD_3
0.1875,-0.8710499999999985,-0.80687,-1.4902300000000004
0.151515152,-0.28152,-1.2302299999999997,1.19619
0.194029851,-0.5380400000000001,0.08271000000000006,-0.37192999999999987
0.166666667,-0.6027799999999999,-0.7323899999999988,0.14192999999999945
0.187919463,0.7064699999999995,-0.7527699999999999,-0.5652799999999996
0.222222222,-0.317260000000001,-0.2646600000000001,-0.1864100000000004
0.180555556,-0.33394999999999997,-0.022250000000000103,0.38319000000000003
0.225,0.2717999999999998,-0.8833600000000001,-1.1587000000000005
0.206451613,-0.7379499999999997,-0.46760999999999964,-0.17839000000000005
0.209150327,-0.5062100000000003,-0.40481000000000034,0.6011000000000002
0.251748252,-0.1294000000000004,-0.5220599999999997,-0.6589299999999998
0.237762238,-0.29112000000000027,-0.4928600000000003,-0.5880000000000001
0.25,-0.5549300000000006,-0.13867999999999991,-0.63408
0.184397163,-0.04969000000000001,-0.0997400000000006,-0.47431
0.189189189,-0.21623000000000037,-0.9819699999999996,-1.4430299999999998
0.225,-0.3175800000000004,-1.1543199999999993,-0.6294199999999996
0.194444444,-0.13422999999999963,-0.14646999999999988,0.15321999999999925
0.212765957,-0.03246000000000038,-0.47972000000000037,-0.12163000000000057
0.20979021,-0.1031500000000003,-0.2003900000000005,-0.12061999999999973
0.19858156,-0.29226000000000063,-0.29708999999999985,-0.9697600000000008
0.136363636,-0.6732899999999997,-0.4223600000000003,-0.29646999999999935
0.19047619,-0.89019,-0.8768499999999997,-0.17642999999999986
0.183006536,-0.09896999999999956,-0.28453000000000017,-0.034580000000000055
0.179487179,-0.6946700000000003,-0.11615999999999982,-1.1026799999999999
0.169934641,-0.49134999999999973,-0.12683999999999962,-0.45946
0.201438849,-0.1718099999999998,-0.4386000000000001,-0.8804699999999999
0.191780822,-0.37821000000000105,-0.4817400000000003,-0.31986000000000026
0.166666667,-0.02317999999999998,-1.32343,-0.1019300000000003
0.18705036,-0.7725299999999997,-0.41999999999999993,-0.9482400000000002
0.251572327,0.0532199999999996,-0.20005000000000006,-0.8540599999999996
0.248447205,0.031970000000000276,-0.2803899999999997,-1.288520000000001
0.15503876,-0.23905999999999938,-0.9646299999999997,-1.0143
0.15,-0.3635799999999998,-0.7377599999999997,-0.9562999999999997
0.171875,-0.5887000000000002,-0.6279700000000004,-0.18782999999999994
0.191780822,-0.04947999999999997,-0.04452999999999996,-0.2715499999999995
0.212765957,-0.68391,-0.4279199999999994,-0.7819899999999995
0.194029851,-0.1833199999999997,0.04668000000000028,0.21639000000000008
0.202531646,0.25907000000000036,-0.14785000000000004,-0.6401700000000003
0.2,-0.2623800000000003,-0.27717999999999954,-0.3822599999999996
0.198675497,-0.6238700000000001,-0.8420799999999993,-0.022079999999999878
0.2,-0.4547799999999995,-1.1680200000000003,-0.1302399999999988
0.179487179,-0.2549999999999999,-0.44909,-0.16344000000000047
0.177514793,-0.74261,-0.41000000000000014,0.19069999999999965
0.196078431,-0.5452199999999996,-1.2341999999999995,-0.8816099999999985
0.215189873,-0.5359300000000005,0.3609499999999999,0.37629
0.178082192,-0.5015300000000007,-0.0693999999999999,-0.5563000000000002
0.21192053,-0.12033000000000094,-0.21390000000000065,-0.040240000000000054
0.198675497,-0.8985399999999997,-0.18114000000000052,-0.3803099999999999
0.180451128,-0.3751699999999998,0.14381000000000022,-0.38461999999999996
0.180555556,-1.08325,0.20476000000000005,-0.8110600000000012
0.238095238,-0.4161399999999995,0.007950000000000124,-0.16181
0.19858156,-0.022850000000000037,-1.0018599999999998,-0.5150899999999998
0.193939394,-0.30722999999999967,0.485100000000001,0.34213000000000093
0.196078431,-0.7517300000000002,0.3524400000000001,-0.7715800000000002
0.163522013,-0.1916500000000001,-0.5814599999999999,-0.11846999999999941
0.189873418,-0.4848800000000004,-0.45938999999999997,-0.6374499999999994
0.169934641,-0.6599900000000005,-0.4691400000000012,-0.3058499999999995
0.206451613,-0.10495999999999839,-1.8377400000000002,-1.1028000000000002
0.204379562,-0.8248800000000003,0.14161,-0.7628699999999999
0.171875,-0.19673999999999925,-0.32766999999999946,-0.6845300000000005
0.195488722,0.2548400000000002,0.017109999999999737,-0.38949999999999996
0.208955224,-0.2195100000000001,-1.0154800000000002,-1.4322999999999997
0.215189873,-1.1747100000000001,-1.2334100000000001,-0.6770300000000002
0.255033557,-0.23995999999999995,0.29312000000000005,0.21067999999999998
0.206451613,-1.0644799999999996,-1.0171999999999999,-1.7696
0.18404908,-0.34321999999999964,-0.9829999999999997,-0.9792399999999999
0.285714286,-0.49887999999999977,-0.19600999999999935,0.34084000000000003
0.184397163,-1.4046800000000008,-0.06189,-0.11196000000000006
0.21875,-0.11396999999999924,-0.4679500000000001,-0.8042399999999992
0.214285714,-0.7085599999999999,0.16012999999999966,-0.06522000000000006
0.185185185,0.012790000000000745,-0.06859000000000037,-1.11787
0.223529412,-0.9064099999999997,-1.4636200000000001,-0.81663
0.227848101,-1.26051,-1.6311499999999999,-0.8431999999999995
0.261904762,-0.15408,-0.7476700000000003,-0.04540999999999995
0.230769231,-1.8128300000000008,-0.23008000000000006,-0.13995000000000068
0.234482759,-1.5519099999999995,-0.3339100000000004,-1.19665
0.245398773,0.37790999999999997,-1.0727700000000002,-0.7938299999999998
0.253164557,-0.69496,-1.2511599999999996,-0.9792199999999998
0.242424242,-1.0549499999999998,-0.9282900000000001,-0.5752199999999998
0.245398773,-0.5164599999999995,-0.0835600000000003,0.17252999999999918
0.208955224,-1.0464400000000005,0.045970000000000066,-0.40092000000000017
0.218978102,-0.39986999999999995,-1.0371800000000002,-1.0743
0.140625,-1.60927,0.3010799999999998,0.7791600000000001
0.172661871,-0.17910000000000093,0.06184000000000012,0.026680000000000703
0.194805195,0.4167400000000008,0.3577899999999996,0.30008999999999997
1.0,-1.0797299999999996,-0.94387,-0.74431
0.280487805,-1.79405,-1.94912,-0.8456700000000001
0.194805195,0.5663,0.3392200000000001,0.027020000000000266
1.0,-0.19058000000000064,-0.3511500000000001,-0.3150100000000009
0.194805195,-0.13137000000000043,0.08996000000000048,0.21315999999999935
1.0,-0.29235999999999995,-0.6235999999999997,-0.3351600000000001
0.194805195,0.33889999999999976,0.17012999999999945,0.4319600000000001
1.0,-0.3019499999999997,-0.7829299999999995,-0.2439499999999999
0.280487805,-1.95206,-0.84579,-1.2133999999999996
0.194805195,-0.10064000000000028,0.07743999999999929,-0.64148
0.173913043,-0.7102399999999998,-0.11612000000000045,0.9816600000000002
0.217391304,-0.8794,-0.8341200000000004,-2.0260499999999997
0.173913043,-0.5844,-0.3695599999999999,0.004050000000000331
0.172661871,-0.4848800000000004,-0.4984000000000002,-1.4153900000000004
0.163265306,-0.4109400000000001,-1.0235900000000004,0.040739999999999554
0.163522013,-0.6173200000000012,-0.06988999999999912,0.014770000000000394
0.213114754,-0.26377000000000006,-0.8484600000000002,-0.29067000000000043
0.196078431,-0.4674100000000001,-0.4252900000000004,-0.1883499999999998
0.233766234,-0.6937199999999999,-0.025339999999999918,-0.19635999999999942
0.215189873,-3.2668599999999994,0.65048,-2.1210899999999997
0.222222222,-1.07864,-0.13443000000000005,-0.3355700000000006
0.176100629,-0.3510599999999995,-0.5874700000000015,0.04227999999999987
0.223684211,-1.2152899999999995,-1.0810299999999984,-0.002309999999997814
0.24137931,-0.10690999999999917,-0.10060999999999964,0.6242000000000001
0.220858896,0.2299099999999994,-0.08699000000000012,0.11651999999999951
0.223684211,-0.6231999999999989,-1.0687900000000008,-0.3957499999999996
0.225,-1.32355,-0.6784400000000002,-0.8572800000000003
0.935897436,-0.020080000000000098,-0.7599900000000002,nan
0.935897436,-1.8909799999999999,0.22384000000000004,0.31271000000000004
0.179640719,-0.3695699999999995,-1.27245,-1.4903500000000003
0.188679245,-0.21896999999999966,0.37988,-1.6694399999999998
0.195652174,-1.057599999999999,-0.6385400000000008,-0.1400699999999997
0.201183432,-1.1373200000000008,0.04469999999999974,-0.39225000000000065
0.194594595,-0.5181699999999996,-0.6596600000000006,-0.48496000000000095
0.16,-2.25882,-0.35075000000000056,-0.05258000000000007
0.260869565,-0.5383399999999998,-0.8838800000000004,-0.8846299999999996
0.25,-0.7634800000000004,-1.2174300000000002,-1.3607200000000002
0.240601504,-2.34321,-0.43649999999999967,-1.7981600000000002
0.242424242,-0.7983199999999995,-0.6720100000000002,-1.2310499999999998
0.207792208,-0.8244600000000002,-0.45534999999999926,-0.5540400000000005
0.109090909,-2.0844,-1.4133999999999998,0.1547900000000002
0.192,0.04459999999999997,-0.8331300000000006,-0.6288900000000002
0.203592814,-0.5144799999999998,0.5222899999999999,0.0542600000000002
0.203592814,0.4368999999999996,0.18204999999999938,-0.18401999999999985
0.191616766,-1.444,-0.7789999999999999,-2.13741
0.189944134,-0.6912700000000003,0.14488000000000056,-0.34387999999999863
0.166666667,-0.012919999999999376,0.7405900000000001,-0.8205100000000001
0.109375,0.5650700000000004,0.7035499999999999,0.1931200000000004
0.15037594,0.1155999999999997,-0.04841000000000051,0.09866000000000064
0.223602484,-0.2349300000000003,-0.27632999999999974,0.76317
0.188235294,-1.15477,-0.4065000000000012,-0.001769999999998717
0.1,-1.0889799999999994,-1.6887699999999999,-1.80546
0.1,-2.4037300000000013,-1.5258000000000003,-0.8152299999999997
0.152380952,-0.8547400000000032,-0.13800999999999775,0.4445699999999988
0.152380952,-0.5197199999999995,-1.6935699999999994,-1.0165999999999995
0.116504854,-1.8882699999999994,-0.9629400000000006,-0.3861699999999999
0.116504854,-1.7214399999999999,-1.8385000000000002,-2.01142
0.156521739,-0.76254,-1.2449599999999998,-0.8858699999999997
0.152542373,-0.03308,-0.8196899999999996,-0.06289999999999996
0.263157895,-2.2445599999999994,-0.3071999999999999,0.7025199999999999
0.133333333,-0.05785000000000018,-1.7074900000000004,-0.7976799999999997
0.3,0.09114000000000022,-0.21470000000000056,-0.9869199999999996
0.307692308,-0.6417299999999999,-0.32217999999999947,-0.22576000000000018
0.208955224,0.18636000000000053,-0.09677999999999987,-0.6008800000000001
0.181818182,-0.40963999999999956,-0.1809099999999999,-0.18527000000000005
