RMSD_init_1,dRMSD_1,RMSD_init_2,dRMSD_2,RMSD_init_3,dRMSD_3
3.44833,-1.5919899999999998,2.11375,0.10457999999999995.57533,0.05482000000000031
4.05134,-0.32596999999999987,3.74738,-0.104910000000000285.232,-0.39839
5.11698,-0.3237300000000003,3.69439,-0.56239999999999983.84762,-0.60236
7.46865,-0.60717,8.30204,-0.96608999999999946.91046,-0.7665799999999994
7.3185,-0.05248000000000008,6.55499,0.115199999999999756.88014,-0.1973799999999999
0.61764,1.08737,5.34147,-0.0004600000000003496.45047,-0.23807000000000045
7.06308,-1.9563899999999999,8.65675,-1.06975000000000095.6484,-0.18294999999999995
7.84332,-0.88713,5.29298,-0.14686000000000027.19919,-1.2087899999999996
6.71343,0.0824600000000002,0.6604,0.178590000000000036.67897,-0.49629999999999974
4.30835,0.3728699999999998,4.85349,-1.227145.74239,-0.4722400000000002
3.06967,-0.33655999999999997,2.38758,-0.76779999999999983.63088,-0.4544999999999999
6.63267,0.5565899999999999,5.51951,-1.69626000000000058.45903,-1.0684399999999998
8.5909,-0.5192099999999993,9.45089,-0.974209999999999410.10398,-0.8553800000000003
0.89147,-0.037209999999999965,5.72747,0.0080099999999996297.73416,-0.06953000000000031
5.70632,0.06315000000000026,1.01647,-0.384527.78424,-0.6121599999999994
8.14019,-0.6104700000000003,6.00356,-0.498639999999999976.0758,-0.1639400000000002
2.90542,-0.16114000000000006,4.57213,-0.0104099999999993643.74932,0.26700999999999997
6.18471,-0.8543799999999999,6.54315,-0.49434000000000026.54209,-0.26219000000000037
3.49207,-0.74376,9.19186,-0.60506999999999963.16419,-0.16096000000000021
2.59862,-0.39200999999999997,3.46421,-1.21213000000000023.51409,0.0714999999999999
6.7486,-0.4485899999999994,6.82669,-0.23364999999999998.88307,-0.6696100000000005
6.995,-0.9298700000000002,5.43067,-0.200160000000000346.03212,0.18531999999999993
7.44025,-0.40353999999999957,6.78021,-2.21848.94571,-0.9915500000000002
7.79995,-1.20376,8.56139,-0.417019999999999066.06364,-0.15600000000000058
7.50358,-0.09071000000000051,7.69798,-0.57316000000000068.05549,-0.3905600000000007
3.75968,-1.1661099999999998,8.47815,-0.142039999999999725.91642,-1.7771599999999994
16.29166,-0.6289499999999997,20.89914,-1.749800000000000517.21669,-1.3248999999999995
14.72601,0.561259999999999,17.27968,-1.1873121.56076,-0.9036799999999978
16.34213,-0.49747000000000163,16.8426,-1.833460000000000519.58337,0.7388399999999997
17.20438,0.3090100000000007,17.01815,-1.478719999999999119.65858,nan
20.47428,-1.695730000000001,16.50305,-0.749580000000001717.7768,-1.374570000000002
3.52935,-0.14439000000000002,3.84101,-0.35778999999999965.08732,-0.3278100000000004
5.08413,-0.3453499999999998,3.97688,0.12233999999999993.2886,-0.11683000000000021
4.43231,-1.94158,4.40806,-0.058679999999999843.8691,-0.5140799999999999
4.45522,-0.9787599999999999,1.74617,-0.634423.56011,-0.10666999999999982
9.72168,-1.4474399999999985,8.56497,-0.317709999999999949.58207,-1.1073000000000004
5.62984,-0.6228599999999993,8.0713,-1.35839000000000098.72628,-1.4171499999999995
5.02358,-2.53742,6.95934,-0.97956000000000029.08909,1.1102600000000002
10.29602,-0.4421499999999998,3.79636,0.08414000000000013.50495,-0.67333
3.82477,-0.6678700000000002,8.2766,-1.14592000000000035.88413,-0.19015000000000004
4.44734,-1.5821499999999995,10.25374,-0.397550000000000743.52963,-0.8582299999999998
3.82361,-1.5144600000000001,6.91011,-0.372480000000000378.70977,-0.9408400000000006
7.2707,-1.1270599999999993,5.67195,-0.29692000000000010.82721,0.58467
3.86949,-0.3083,2.30047,-0.070849999999999642.29286,-0.6144400000000001
5.47772,-0.39882999999999935,5.6486,0.34076.02304,-0.9436400000000003
3.35924,0.19933000000000023,5.67338,0.062640000000000032.52256,-0.12092999999999998
4.94667,-1.5043600000000001,6.32353,0.038710000000000024.47006,-0.4558200000000001
4.5586,-0.24253000000000036,4.71691,-1.80629000000000024.53757,0.2696500000000004
5.20495,-0.11821999999999999,5.43483,-0.710284.71018,-0.2945000000000002
1.51292,0.29233,1.55414,-0.426350.75741,0.17418
2.96377,-0.3327,6.42022,0.043320000000000473.87087,-0.15587000000000018
5.16533,0.23868000000000045,5.23642,0.187250000000000585.23319,0.00820000000000043
8.50056,-0.7032100000000003,7.41871,-1.05267999999999964.04059,0.10698000000000008
8.08233,0.10750999999999955,6.66052,-1.744099.51146,-0.6838499999999996
9.19556,-0.6455099999999998,7.8146,-0.4840710.17843,-1.5526
7.37975,-0.8378899999999998,8.46745,-1.81028999999999938.11384,-0.9316499999999994
7.26257,-1.0606999999999998,5.79379,-0.45308000000000089.02217,-0.8706499999999995
16.66707,-0.6253600000000006,20.21574,0.602589999999999316.36839,-1.8335800000000013
5.93455,-0.18830999999999953,5.44814,-1.87698000000000056.21553,-2.3683500000000004
5.27873,-0.06980000000000075,7.82049,-1.42681000000000064.58598,-0.5731900000000003
6.53493,-1.01126,6.62403,-1.00411000000000078.95856,0.08701999999999899
9.33059,0.3252499999999987,9.33701,0.38208999999999989.73677,0.6655999999999995
1.6565,0.2007699999999999,6.43319,0.00171000000000010031.38447,-0.0050400000000001555
7.2468,-0.0329600000000001,5.61753,-0.78450000000000045.16219,-0.6570299999999998
7.16793,-0.15153000000000016,7.0826,-0.41095000000000063.91992,-0.7949799999999998
5.74928,-0.2993099999999993,5.81541,-0.15296000000000021.67782,0.017599999999999838
0.85989,0.63215,6.19525,-0.03154999999999937.00774,0.17457999999999974
1.3509,0.2449300000000001,5.66041,-0.22197999999999945.61238,0.06468000000000007
5.01158,-0.08916000000000057,5.25245,0.39338000000000055.07708,-0.059169999999999945
7.84331,-0.6761999999999997,6.72584,-0.57518.27869,-1.1025099999999997
8.45046,-0.09872000000000014,8.60257,-0.711680000000000310.04512,-0.9583200000000005
1.32479,-0.1734199999999999,2.56687,-0.698090000000000110.58869,-1.3995999999999995
0.93677,-0.06518999999999997,7.22382,-0.192919999999999987.25487,-0.05493000000000059
2.91168,-1.54904,5.18883,-0.98648000000000025.06064,-0.8660000000000005
6.60108,-0.8964499999999997,9.56742,-1.1380200000000017.22776,-0.13889999999999958
9.56905,-1.6093900000000003,9.55937,-0.98049999999999939.41592,-0.8904300000000003
4.98039,-1.5613899999999998,4.30724,-0.78650000000000027.11072,-0.08869999999999933
7.28076,-1.2924699999999998,5.35524,-1.642496.85447,-0.86015
5.25865,-1.3512100000000005,4.35703,-1.00029999999999977.56668,-0.6361400000000001
5.53004,-2.0882199999999997,7.07833,-1.02076000000000014.25819,-0.5338099999999999
4.40616,-0.8696899999999999,4.27231,-0.587785.02512,-0.46067000000000036
5.96837,-0.58737,6.2545,-1.70380999999999985.66953,-0.5254399999999997
3.77945,0.18506,3.10429,0.0115699999999998584.19923,-0.10353999999999974
3.45506,-0.6724700000000001,3.69198,-0.116060000000000055.76021,-0.3351999999999995
2.50751,-0.4213199999999997,6.14481,-0.79050999999999946.11829,-0.64154
0.92327,-0.32532000000000005,5.69528,-0.21106000000000072.28129,-1.5793299999999997
1.47544,0.07908999999999988,0.74901,0.60567000000000026.06177,-0.18322000000000038
6.5207,0.3954000000000004,6.70424,-1.24696000000000056.47529,-0.5280900000000006
0.87375,0.45110000000000006,4.44828,0.43152000000000087.55883,-0.08919000000000032
1.95834,-0.54721,3.61913,-0.82596000000000022.37942,-0.6560000000000001
3.70426,-1.8615300000000001,3.96379,-1.307419.0211,-0.8868000000000009
3.83291,-1.8913,8.984,-1.43043000000000034.16754,-2.0651499999999996
17.20807,-1.3092199999999998,15.61707,-0.4482599999999994416.8961,-2.633800000000001
7.20408,-0.6536499999999998,9.33589,-1.04291999999999877.15493,0.10921000000000003
6.45007,-0.9940699999999998,6.48743,-0.82857999999999975.91566,-0.07179000000000002
7.9564,-0.7094800000000001,7.87179,-0.616159999999999810.04775,-0.8902300000000007
7.18764,-0.2387100000000002,6.7159,-0.92460000000000087.69126,-1.0556399999999995
8.47765,-1.1411000000000007,6.55149,-0.579446.51656,-0.4259000000000004
6.56455,-0.6646399999999995,6.35676,-0.12689000000000047.72664,-0.4542199999999994
6.69669,-0.64534,6.57117,-0.282329999999999974.90188,-0.5005700000000006
8.80359,-1.06914,6.65784,-0.30944000000000048.76863,-0.9264200000000002
6.88193,-0.08291999999999966,6.80172,-1.18158000000000039.13751,-1.160210000000001
9.0235,-1.6081900000000005,7.43475,-0.829190000000000510.77494,-0.62683
7.00584,-1.0607100000000003,6.30319,0.066819999999999888.39053,-0.43142000000000014
6.73747,-0.1435599999999999,9.75395,-0.92595000000000036.71703,-1.1284600000000005
9.78675,-1.2325499999999998,8.76813,-1.17253999999999976.8354,-0.7187200000000002
8.11797,0.1636299999999995,7.77959,-0.59248000000000014.15162,-0.0761099999999999
1.18593,0.6527000000000001,8.22975,-0.58801999999999937.98129,0.15176000000000034
