Similarity,dRMSD_1,dRMSD_2,dRMSD_3
0.281481481,-1.2990199999999996,-0.7050299999999989,-0.8126200000000008
0.311111111,-0.7660800000000005,-0.6265400000000003,nan
0.463768116,-0.021119999999999806,-0.06594999999999995,-0.012640000000000207
0.453125,-0.23404999999999987,0.09329999999999927,-0.15074000000000076
0.46875,-0.17625000000000046,-0.25880999999999954,0.3184100000000001
0.363636364,-0.6526199999999998,-0.21977000000000046,-0.07397999999999971
0.631578947,-0.1460599999999994,0.14314999999999944,0.28093000000000057
0.457142857,0.17037999999999975,0.08608999999999956,0.06919000000000008
0.447552448,0.2631199999999998,0.021620000000000417,0.28969999999999985
0.537931034,0.1288399999999994,0.24702999999999964,0.11110000000000042
1.0,-0.9226999999999999,-0.9249600000000004,-0.6571600000000002
0.755555556,0.14145000000000074,-0.13173999999999975,0.11570000000000036
0.739130435,-0.12710000000000043,0.07003999999999966,-0.009599999999999831
0.492537313,-0.06124999999999936,-0.09532999999999969,-0.3253199999999996
0.289855072,-0.42442000000000046,-0.47703000000000095,-0.13964
0.289855072,-0.7251700000000003,-0.4006299999999996,-0.24630999999999936
0.319327731,-0.9693199999999997,-0.3122500000000006,-0.8468799999999996
0.319526627,-0.90245,nan,nan
0.379562044,-0.6692999999999998,-0.3478399999999997,-0.04393000000000047
0.308823529,0.14133999999999958,-0.45228999999999964,-0.021269999999999456
0.268656716,-0.5936699999999995,-0.31447,-0.4572000000000003
0.273381295,0.013730000000000686,-0.3216999999999999,-0.39900999999999875
0.191780822,-0.15614999999999934,-0.14183000000000057,0.14736999999999956
0.235294118,-1.8515599999999992,-1.2168799999999997,-0.18393999999999977
0.257575758,-0.36701999999999924,-0.4888200000000005,0.7466100000000001
0.255033557,-0.6776099999999996,-0.12692000000000014,0.35630000000000095
0.323943662,0.0024500000000005073,-0.05006999999999984,-1.06576
0.323943662,0.07335000000000047,0.44232000000000005,-0.4255900000000006
0.458333333,0.5692200000000001,-0.2772699999999997,0.022350000000000314
0.31884058,-0.7521399999999998,-0.5139000000000005,-0.07712999999999948
0.320610687,0.030899999999999928,-0.12456000000000067,0.2142400000000002
0.350364964,-0.5720299999999998,-0.33607999999999993,0.09044000000000008
0.227848101,-0.032950000000000035,0.17307999999999968,0.5040300000000002
0.222222222,-0.4441100000000002,0.10085999999999995,-0.4349400000000001
0.296875,-1.7181700000000006,0.03885999999999967,-0.14554
0.351145038,-0.2994899999999996,-0.7579099999999999,-0.30837000000000003
0.365079365,-0.3988100000000001,-0.7567599999999999,-0.6608499999999999
0.306666667,-0.5381900000000002,-0.9513399999999999,-0.8296600000000001
0.227642276,-0.5629599999999995,-1.3876400000000002,-0.9657099999999996
0.30075188,-0.7271999999999998,-0.3724499999999997,0.21945999999999977
0.211382114,-1.2137100000000007,-1.14865,-0.7376899999999988
0.301587302,-0.7662600000000008,0.2950100000000013,-1.1089099999999998
0.236220472,0.10881000000000007,0.2887599999999999,-0.7391199999999998
0.219178082,0.1981099999999998,-0.8191299999999995,-0.7753800000000002
0.281481481,-0.4546500000000009,-0.4624000000000006,-0.7266099999999991
0.201438849,0.13171,-1.5781,0.09165999999999919
0.262068966,-0.5102100000000007,-1.4904899999999994,-0.3397300000000012
0.387096774,-0.8202300000000005,-1.1547100000000006,-0.80504
0.434108527,0.18086000000000002,-0.6475099999999996,-0.3233600000000001
0.369230769,0.26388999999999996,-0.2105699999999997,-0.17446999999999946
0.346456693,-0.21150999999999964,-0.7167500000000002,-0.3652199999999999
0.268907563,-1.5712000000000002,-1.6730799999999988,-0.5675499999999998
0.292307692,-0.7684100000000011,0.008160000000000167,-0.27285000000000004
0.292307692,-0.34048999999999907,-0.09758000000000022,-0.19644999999999957
0.292307692,-0.6709800000000001,0.2036199999999999,-0.27929000000000004
0.281879195,0.10702999999999996,-0.6432900000000001,-0.48990000000000045
0.25974026,-0.048229999999999995,-0.8218299999999998,-0.17819999999999858
0.240963855,-0.23289999999999988,-0.04918,-0.9239099999999998
0.245398773,0.5767200000000003,-0.1242399999999999,0.21797000000000022
0.294871795,-1.0350599999999996,0.29047,-0.12078999999999995
0.342342342,-0.9448500000000006,-1.81303,-0.7345699999999997
0.341463415,-1.1246299999999998,-1.4215299999999997,-0.7221500000000001
0.27826087,-0.17238000000000042,-2.1310599999999997,-0.0773899999999994
0.242857143,-0.6379100000000015,-0.5050600000000003,-0.36436000000000135
0.267605634,0.20350000000000001,0.14529999999999998,0.09623999999999988
0.209677419,0.3354600000000012,-0.8216899999999985,-0.2282700000000002
0.345323741,0.5031999999999999,-0.23653999999999975,-0.06749000000000027
0.205479452,0.09457000000000093,0.26571000000000033,-0.7785399999999996
0.275862069,-0.5047199999999998,-0.36388,0.33285000000000053
0.289855072,0.03734999999999955,-0.3500199999999998,-0.16652999999999984
0.179487179,0.46106,-0.6933100000000003,0.7122599999999999
0.168831169,0.5646600000000002,-0.43903000000000025,0.06122000000000005
0.222222222,-2.03752,-1.06135,-0.5466100000000003
0.229007634,-1.0087199999999985,-1.2418999999999993,-1.10304
0.316455696,-0.07050000000000001,-0.20304999999999995,-0.14059
0.384615385,-0.63185,-0.04748999999999981,-1.0185899999999997
0.379562044,-0.08424000000000031,-0.15634999999999977,-0.039989999999999526
0.215189873,-2.6445000000000007,-1.4808200000000005,0.18564999999999987
0.406504065,-0.5597400000000001,0.07781999999999978,-0.49795999999999996
0.275862069,0.23946,nan,nan
0.368,-0.2570200000000007,-1.0461399999999994,-0.6346100000000003
0.326797386,0.2376700000000005,-0.49594000000000005,-0.11655000000000015
0.318471338,-0.5975000000000001,-0.6332599999999999,-0.6162499999999991
0.255033557,-0.25319,nan,nan
0.236842105,-0.32992,nan,nan
0.238993711,-0.16098999999999997,-0.0898399999999997,-1.40417
0.432432432,-0.12170999999999843,-1.53289,-1.8881100000000002
0.471544715,-0.1571599999999993,-0.9143900000000009,-0.6232500000000005
0.448,-1.3790300000000002,-2.1201800000000013,-1.7167200000000005
0.262068966,-0.6016100000000009,0.20805000000000007,-0.16888999999999932
0.262068966,-1.4546599999999987,-0.8427499999999988,-0.8701499999999989
0.262068966,0.058390000000000164,0.5033199999999995,-0.8517199999999994
0.262068966,-0.8353199999999994,0.7182900000000005,-0.030120000000000147
0.262773723,0.60738,-0.6195799999999991,0.47844
0.29787234,-0.793470000000001,-1.70918,-0.5671700000000008
0.317241379,-0.37986000000000075,0.6646600000000014,-1.5200400000000016
0.333333333,-1.14703,-1.0525900000000004,-1.1822000000000008
0.208092486,-0.34938,nan,nan
0.23030303,-0.4343300000000001,-0.3004300000000004,nan
0.223529412,-0.29928999999999917,nan,nan
0.277108434,-0.5876100000000006,nan,nan
0.258064516,-2.066279999999999,-0.6018500000000007,-0.9893200000000011
0.275229358,-1.5428300000000004,-1.6896099999999992,-0.48026000000000035
0.3,-0.9807499999999987,-1.0158500000000004,-1.0545299999999997
0.492537313,-0.22817000000000043,-0.07394000000000034,0.3466899999999997
0.359375,0.4493499999999999,0.3205,-0.5070700000000006
0.345864662,0.11544000000000043,0.5577700000000005,-0.3104100000000001
0.323943662,0.3767400000000001,-0.26076999999999995,0.0947300000000002
0.37037037,-0.65578,0.28262000000000054,-0.6156100000000002
0.319444444,0.15229000000000026,-1.7577100000000003,-0.3083499999999999
0.342465753,-1.15239,-0.006639999999999979,0.39729000000000014
0.25,0.3046000000000002,0.08499000000000034,0.39053000000000004
0.275862069,-1.7055600000000002,0.38363000000000014,-1.19529
0.229007634,-1.8229899999999999,0.19388000000000005,-0.33991999999999933
0.429752066,0.21338999999999997,-0.4853399999999999,-0.56046
0.450704225,-0.3923299999999994,0.012790000000000301,-0.3395900000000003
0.339181287,-0.7241699999999991,-0.6093799999999998,nan
0.216216216,-0.77651,-0.08574999999999999,-0.4342800000000002
0.231884058,-1.0240800000000005,-0.3497399999999997,-0.30921999999999983
0.260869565,-0.19773999999999958,-0.7895099999999999,-0.7744
0.222222222,0.40290999999999944,0.27623,-0.6212499999999999
0.358208955,-0.5366999999999997,-0.9045699999999997,-0.6156899999999998
0.341880342,-2.4457299999999993,0.02153000000000027,-0.18967000000000045
0.236024845,-0.16962999999999973,-1.0575300000000007,-0.16793000000000013
0.331034483,-0.11315000000000008,-0.2422399999999998,-0.40451000000000015
0.25,-0.05249999999999977,-0.09271999999999991,0.44265
0.253521127,0.5206,0.2581100000000003,-0.022629999999999484
0.223880597,0.052649999999999975,0.03605000000000036,-0.3608400000000005
0.225165563,-0.05511999999999995,0.06320000000000014,-0.10097999999999985
0.251655629,-0.09160999999999997,-0.13501999999999992,-0.018260000000000165
0.258992806,0.18631999999999993,0.19768000000000008,0.12460000000000004
0.236111111,0.6587599999999999,0.2674399999999997,-0.10092999999999996
0.31292517,-0.13253999999999966,0.0003500000000000725,-0.3199399999999999
0.439716312,0.16850999999999994,-0.08075999999999994,0.10848000000000013
0.229508197,-0.1763,-0.22629999999999972,0.1959300000000006
0.259541985,0.27264,0.26208000000000053,0.06741000000000064
0.226950355,-0.08843000000000001,-0.3486799999999999,0.3653700000000004
0.238410596,-0.25983999999999985,0.38630999999999993,-0.05743000000000009
0.305084746,-1.1327600000000002,-1.7156900000000004,-1.7019000000000002
0.297520661,-0.9471700000000007,-0.9050799999999999,-0.2921100000000001
0.246575342,-0.8533399999999993,-0.1147500000000008,-1.1346999999999996
0.342342342,-0.960700000000001,-1.0612499999999994,-0.6422099999999986
0.285714286,0.03897000000000017,-0.04349999999999987,0.2808899999999994
0.268456376,-0.5786600000000002,-0.53958,0.25582999999999956
0.29787234,0.21577999999999964,0.19580999999999982,-0.32918999999999965
0.292682927,-2.624809999999999,-0.3099499999999997,-2.1100700000000003
0.280991736,-3.168659999999999,0.04940000000000033,-0.5271399999999993
0.295774648,0.09778999999999982,-0.08370999999999995,0.016249999999999876
0.268456376,-0.6659500000000005,0.38272999999999957,-0.2897299999999996
0.29787234,0.4546999999999999,0.60107,0.5318699999999996
0.285714286,0.0754999999999999,0.2880099999999999,0.2342999999999993
0.255033557,0.27201000000000075,0.027340000000000586,-0.5731900000000003
0.292682927,-0.8129599999999995,0.2778399999999994,-0.9430199999999997
0.280991736,-1.02745,0.06318000000000001,0.15169999999999995
0.295774648,-0.12007999999999974,-0.6438300000000003,0.1362000000000001
