RMSD_init_1,dRMSD_1,RMSD_init_2,dRMSD_2,RMSD_init_3,dRMSD_3
3.45219,-0.10074000000000005,2.11825,0.260889999999999845.57494,0.21417999999999981
4.0516,-0.40460999999999947,3.74953,-0.29993999999999995.23359,-0.5990100000000007
5.11396,-0.026859999999999218,3.69566,-0.256940000000000173.85247,-0.15738999999999992
7.46627,-1.8899,8.29976,-0.56603999999999926.90819,-0.13884000000000007
7.31715,-0.7289300000000001,6.55424,-0.291170000000000156.8785,-0.4227799999999995
0.61637,-0.00871999999999995,5.3411,-0.286480000000000076.44933,0.07272999999999996
7.05096,-0.8104500000000003,8.64963,-0.42181000000000075.63787,-0.5711400000000006
7.83992,0.028500000000000192,5.29042,-0.087050000000000527.18707,-1.6327000000000007
6.71337,0.003409999999999691,0.66027,0.777986.67856,-0.9808399999999997
4.30835,-0.41331000000000007,4.85349,-0.63562000000000035.74239,-0.6435599999999999
3.06882,-0.36802,2.38684,-0.182199999999999923.63362,-0.49887000000000015
6.6326,-0.6676400000000005,5.48196,0.13281000000000018.43044,-0.8366800000000012
8.593,-0.5929099999999998,9.45001,-1.1629610.10648,0.41740000000000066
0.87027,0.13480999999999999,5.7243,0.0062299999999995147.73043,0.060559999999999725
5.703,0.024389999999999468,0.9968,-0.537647.78031,-1.2548899999999996
8.13764,-0.05863999999999869,6.00622,-0.64274999999999956.07344,0.22283000000000008
2.90287,-0.1698900000000001,4.56951,-0.098700000000000013.74652,-0.30337999999999976
6.18134,-2.0694599999999994,6.54141,0.089769999999999686.54016,-0.056880000000000486
3.49739,-1.0158900000000002,9.19965,-1.29055000000000053.17257,-0.5366999999999997
2.59661,-0.20934000000000008,3.46201,-0.091209999999999793.51367,0.08038999999999996
6.73873,-0.8280799999999999,6.82168,-0.36895999999999958.87774,-0.8618600000000001
6.98773,-0.71556,5.42774,-0.50450999999999986.02993,-0.025960000000000427
7.4414,-0.8659400000000002,6.78219,0.59135000000000038.94708,-1.1885399999999997
7.8054,-1.4189999999999996,8.56775,0.0188100000000002156.06912,-0.57707
7.50241,-0.1536300000000006,7.69749,0.0098599999999997588.05572,-0.7862500000000008
3.74727,-0.80768,8.48714,-0.88541000000000035.94332,-1.2702099999999996
16.29241,0.10216000000000136,20.90078,-0.001550000000001716717.21771,-0.009740000000000748
